ID,rodada,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,estadio,mandante_placar,visitante_placar,mandante_estado,visitante_estado,ano,mes,dia_semana,resultado,total_gols
5784,4,2017-06-04,19:00,Cruzeiro,Chapecoense,4-2-3-1,4-1-4-1,L. Venker de Menezes,V. Carmo Mancini,Chapecoense,Mineirão,0,2,MG,SC,2017,6,Sunday,Vitória visitante,2
5785,4,2017-06-05,20:00,Bahia,Atletico-GO,4-2-3-1,4-2-3-1,J. de Amorim Campos,M. Ribeiro Cabo,Bahia,Itaipava Arena Fonte Nova,3,0,BA,GO,2017,6,Monday,Vitória mandante,3
5786,5,2017-06-06,19:59,Fluminense,Athletico-PR,4-2-3-1,4-1-4-1,A. da Silva Braga,E. Baptista,-,Maracanã,1,1,RJ,PR,2017,6,Tuesday,Empate,2
5787,5,2017-06-07,19:29,Atlético-MG,Avai,4-2-3-1,4-2-3-1,R. Machado Marques,C. dos Santos Oliveira,Atletico-MG,Estádio Raimundo Sampaio,1,0,MG,SC,2017,6,Wednesday,Vitória mandante,1
5788,5,2017-06-07,19:31,Coritiba,Palmeiras,4-3-3,4-4-2,E. Pacheco,A. Stival,Coritiba,Couto Pereira,1,0,PR,SP,2017,6,Wednesday,Vitória mandante,1
5789,5,2017-06-07,20:59,Santos,Botafogo-RJ,4-1-4-1,4-4-1-1,Elano,J. Ribeiro Ventura,Santos,Estádio Municipal Paulo Machado de Carvalho,1,0,SP,RJ,2017,6,Wednesday,Vitória mandante,1
5790,5,2017-06-07,21:44,Vasco,Corinthians,4-2-3-1,4-2-3-1,E. Da Conceição Silva,F. Carille,Corinthians,Estádio Vasco da Gama,2,5,RJ,SP,2017,6,Wednesday,Vitória visitante,7
5791,5,2017-06-07,21:45,Sport,Flamengo,4-3-3,4-2-3-1,V. Luxemburgo da Silva,J. Mannarino,Sport,Adelmar da Costa Carvalho,2,0,PE,RJ,2017,6,Wednesday,Vitória mandante,2
5792,5,2017-06-08,19:29,Atletico-GO,Ponte Preta,4-1-4-1,4-3-1-2,J. P. Sanches,G. Kleina,Atletico-GO,Estádio Olímpico Pedro Ludovico Teixeira,3,0,GO,SP,2017,6,Thursday,Vitória mandante,3
5793,5,2017-06-08,19:31,Sao Paulo,Vitoria,3-4-2-1,4-2-3-1,R. Ceni,A. Tadeu Gallo,Sao Paulo,Morumbi,2,0,SP,BA,2017,6,Thursday,Vitória mandante,2
5794,5,2017-06-08,20:01,Chapecoense,Gremio,4-1-4-1,4-2-3-1,V. Carmo Mancini,Renato Gaúcho,Gremio,Arena Condá,3,6,SC,RS,2017,6,Thursday,Vitória visitante,9
5795,5,2017-06-08,21:00,Bahia,Cruzeiro,4-2-3-1,4-2-3-1,J. de Amorim Campos,L. Venker de Menezes,Bahia,Itaipava Arena Fonte Nova,1,0,BA,MG,2017,6,Thursday,Vitória mandante,1
5796,6,2017-06-10,16:00,Palmeiras,Fluminense,4-1-4-1,4-2-3-1,A. Stival,A. da Silva Braga,Palmeiras,Allianz Parque,3,1,SP,RJ,2017,6,Saturday,Vitória mandante,4
5797,6,2017-06-10,18:59,Vasco,Sport,4-2-3-1,4-3-3,M. Mendes,V. Luxemburgo da Silva,Vasco,Estádio Vasco da Gama,2,1,RJ,PE,2017,6,Saturday,Vitória mandante,3
5798,6,2017-06-11,11:02,Botafogo-RJ,Coritiba,4-3-1-2,4-4-2,J. Ribeiro Ventura,E. Pacheco,-,Estádio Nilton Santos,2,2,RJ,PR,2017,6,Sunday,Empate,4
5799,6,2017-06-11,16:00,Ponte Preta,Chapecoense,4-2-3-1,4-1-4-1,G. Kleina,V. Carmo Mancini,Ponte Preta,Moisés Lucarelli,3,2,SP,SC,2017,6,Sunday,Vitória mandante,5
5802,6,2017-06-11,16:00,Corinthians,Sao Paulo,4-2-3-1,3-1-4-2,F. Carille,R. Ceni,Corinthians,Neo Química Arena,3,2,SP,SP,2017,6,Sunday,Vitória mandante,5
5801,6,2017-06-11,16:01,Vitoria,Atlético-MG,4-2-3-1,4-2-3-1,A. Tadeu Gallo,R. Machado Marques,Vitoria,Barradão,2,0,BA,MG,2017,6,Sunday,Vitória mandante,2
5800,6,2017-06-11,16:02,Avai,Flamengo,4-2-3-1,4-2-3-1,C. dos Santos Oliveira,J. Mannarino,-,Ressacada,1,1,SC,RJ,2017,6,Sunday,Empate,2
5803,6,2017-06-11,18:29,Cruzeiro,Atletico-GO,4-2-3-1,4-2-3-1,L. Venker de Menezes,D. Ghidoni Junior,Cruzeiro,Mineirão,2,0,MG,GO,2017,6,Sunday,Vitória mandante,2
5804,6,2017-06-11,19:00,Athletico-PR,Santos,4-1-4-1,4-2-3-1,E. Baptista,Elano,Santos,Estádio Joaquim Américo Guimarães,0,2,PR,SP,2017,6,Sunday,Vitória visitante,2
5805,6,2017-06-12,19:59,Gremio,Bahia,4-2-3-1,4-2-3-1,Renato Gaúcho,J. de Amorim Campos,Gremio,Arena do Grêmio,1,0,RS,BA,2017,6,Monday,Vitória mandante,1
5807,7,2017-06-14,19:29,Atletico-GO,Avai,4-2-3-1,4-1-4-1,D. Ghidoni Junior,C. dos Santos Oliveira,Atletico-GO,Estádio Olímpico Pedro Ludovico Teixeira,3,1,GO,SC,2017,6,Wednesday,Vitória mandante,4
5806,7,2017-06-14,19:30,Atlético-MG,Athletico-PR,4-2-3-1,4-1-4-1,R. Machado Marques,E. Baptista,Athletico-PR,Estádio Raimundo Sampaio,0,1,MG,PR,2017,6,Wednesday,Vitória visitante,1
5808,7,2017-06-14,19:31,Vitoria,Botafogo-RJ,4-2-3-1,4-4-1-1,A. Tadeu Gallo,J. Ribeiro Ventura,-,Barradão,2,2,BA,RJ,2017,6,Wednesday,Empate,4
5809,7,2017-06-14,19:31,Sport,Sao Paulo,4-3-3,3-4-2-1,V. Luxemburgo da Silva,R. Ceni,-,Adelmar da Costa Carvalho,0,0,PE,SP,2017,6,Wednesday,Empate,0
5810,7,2017-06-14,21:00,Flamengo,Ponte Preta,4-2-3-1,4-1-3-2,J. Mannarino,G. Kleina,Flamengo,Luso-Brasileiro,2,0,RJ,SP,2017,6,Wednesday,Vitória mandante,2
5812,7,2017-06-14,21:45,Chapecoense,Vasco,4-2-3-1,4-2-3-1,V. Carmo Mancini,M. Mendes,Chapecoense,Arena Condá,2,1,SC,RJ,2017,6,Wednesday,Vitória mandante,3
5811,7,2017-06-14,21:46,Santos,Palmeiras,4-2-3-1,4-3-3,L. Culpi,A. Stival,Santos,Estádio Urbano Caldeira,1,0,SP,SP,2017,6,Wednesday,Vitória mandante,1
5813,7,2017-06-14,21:47,Corinthians,Cruzeiro,4-2-3-1,4-3-2-1,F. Carille,L. Venker de Menezes,Corinthians,Neo Química Arena,1,0,SP,MG,2017,6,Wednesday,Vitória mandante,1
5814,7,2017-06-15,16:05,Coritiba,Bahia,4-4-2,4-2-3-1,E. Pacheco,J. de Amorim Campos,-,Couto Pereira,0,0,PR,BA,2017,6,Thursday,Empate,0
5815,7,2017-06-15,21:00,Fluminense,Gremio,4-2-3-1,4-2-3-1,A. da Silva Braga,Renato Gaúcho,Gremio,Maracanã,0,2,RJ,RS,2017,6,Thursday,Vitória visitante,2
5816,8,2017-06-17,15:59,Atletico-GO,Athletico-PR,4-2-3-1,4-2-3-1,D. Ghidoni Junior,E. Baptista,Athletico-PR,Estádio Olímpico Pedro Ludovico Teixeira,0,1,GO,PR,2017,6,Saturday,Vitória visitante,1
5817,8,2017-06-17,19:00,Vasco,Avai,4-2-3-1,4-2-3-1,M. Mendes,C. dos Santos Oliveira,Vasco,Estádio Vasco da Gama,1,0,RJ,SC,2017,6,Saturday,Vitória mandante,1
5818,8,2017-06-17,21:01,Santos,Ponte Preta,4-2-3-1,4-2-3-1,L. Culpi,G. Kleina,-,Estádio Municipal Paulo Machado de Carvalho,0,0,SP,SP,2017,6,Saturday,Empate,0
5819,8,2017-06-18,11:03,Coritiba,Corinthians,4-3-3,4-2-3-1,E. Pacheco,F. Carille,-,Couto Pereira,0,0,PR,SP,2017,6,Sunday,Empate,0
5822,8,2017-06-18,16:00,Chapecoense,Botafogo-RJ,4-1-4-1,4-1-4-1,V. Carmo Mancini,J. Ribeiro Ventura,Botafogo-RJ,Arena Condá,0,2,SC,RJ,2017,6,Sunday,Vitória visitante,2
5823,8,2017-06-18,16:00,Sao Paulo,Atlético-MG,3-4-3,4-4-2,R. Ceni,R. Machado Marques,Atletico-MG,Morumbi,1,2,SP,MG,2017,6,Sunday,Vitória visitante,3
5820,8,2017-06-18,16:01,Bahia,Palmeiras,4-2-3-1,4-2-3-1,J. de Amorim Campos,A. Stival,Palmeiras,Itaipava Arena Fonte Nova,2,4,BA,SP,2017,6,Sunday,Vitória visitante,6
5821,8,2017-06-18,16:01,Fluminense,Flamengo,4-2-3-1,4-2-3-1,A. da Silva Braga,J. Mannarino,-,Maracanã,2,2,RJ,RJ,2017,6,Sunday,Empate,4
5824,8,2017-06-18,19:00,Sport,Vitoria,4-3-3,4-2-3-1,V. Luxemburgo da Silva,A. Tadeu Gallo,Vitoria,Adelmar da Costa Carvalho,1,3,PE,BA,2017,6,Sunday,Vitória visitante,4
5825,8,2017-06-19,20:00,Cruzeiro,Gremio,4-2-3-1,4-2-3-1,L. Venker de Menezes,Renato Gaúcho,-,Mineirão,3,3,MG,RS,2017,6,Monday,Empate,6
5826,9,2017-06-21,19:30,Vitoria,Santos,4-2-3-1,4-2-3-1,A. Tadeu Gallo,L. Culpi,Santos,Barradão,0,2,BA,SP,2017,6,Wednesday,Vitória visitante,2
5828,9,2017-06-21,20:59,Botafogo-RJ,Vasco,4-2-3-1,4-2-3-1,J. Ribeiro Ventura,M. Mendes,Botafogo-RJ,Estádio Nilton Santos,3,1,RJ,RJ,2017,6,Wednesday,Vitória mandante,4
5827,9,2017-06-21,21:00,Palmeiras,Atletico-GO,4-2-3-1,4-2-3-1,A. Stival,D. Ghidoni Junior,Palmeiras,Allianz Parque,1,0,SP,GO,2017,6,Wednesday,Vitória mandante,1
5830,9,2017-06-21,21:45,Athletico-PR,Sao Paulo,4-1-4-1,3-4-3,E. Baptista,R. Ceni,Athletico-PR,Estádio Joaquim Américo Guimarães,1,0,PR,SP,2017,6,Wednesday,Vitória mandante,1
5831,9,2017-06-21,21:45,Atlético-MG,Sport,4-2-3-1,4-2-3-1,R. Machado Marques,V. Luxemburgo da Silva,-,Estádio Raimundo Sampaio,2,2,MG,PE,2017,6,Wednesday,Empate,4
5829,9,2017-06-21,21:46,Avai,Fluminense,4-2-3-1,4-2-3-1,C. dos Santos Oliveira,A. da Silva Braga,Fluminense,Ressacada,0,3,SC,RJ,2017,6,Wednesday,Vitória visitante,3
5833,9,2017-06-22,19:30,Ponte Preta,Cruzeiro,4-2-3-1,4-2-3-1,G. Kleina,L. Venker de Menezes,Ponte Preta,Moisés Lucarelli,1,0,SP,MG,2017,6,Thursday,Vitória mandante,1
5832,9,2017-06-22,19:31,Corinthians,Bahia,4-2-3-1,4-2-3-1,F. Carille,J. de Amorim Campos,Corinthians,Neo Química Arena,3,0,SP,BA,2017,6,Thursday,Vitória mandante,3
